All,appliances,All 4000
2076.4656666667,332.299,1524.011498471
2144.8874533634,372.516,1574.2293235695
2291.8856666667,547.719,1682.1179204893
2124.6256666667,380.459,1559.3582874618
183.109,183.109,134.3919266055
183.109,183.109,134.3919266055
349.776,349.776,256.7163302752
478.6757663224,452.756,351.3216633559
184.246,184.246,135.2264220183
291.989,291.989,214.303853211
388.656,388.656,285.2521100917
470.316,470.316,345.1860550459
466.989,466.989,342.7442201835
503.649,503.649,369.6506422018
1596.0156946414,555.319,1171.3876657919
2357.8156666667,613.649,1730.506911315
1827.8186666667,83.652,1341.5182874618
1837.8186666667,93.652,1348.8577370031
1874.4856666667,130.319,1375.7692966361
1867.8196666667,123.653,1370.8768195719
1831.1526666667,86.986,1343.9652599388
1816.1526666667,71.986,1332.9560856269
1943.8924393581,196.989,1426.7100472353
479.1523333333,130.319,351.6714373089
595.8223333333,246.989,437.300795107
150.319,150.319,110.3258715596
20.319,20.319,14.9130275229
130.319,130.319,95.6469724771
196.989,196.989,144.5790825688
241.986,241.986,177.6044036697
146.989,146.989,107.8818348624
141.41,141.41,103.7871559633
260.259,260.259,191.0157798165
120.259,120.259,88.2634862385
135.259,135.259,99.2726605505
342.676,342.676,251.5053211009
306.789,306.789,225.1662385321
353.362,353.362,259.3482568807
1378.0885863611,688.786,1011.4411643017
2269.9626666667,525.796,1666.02764526
2132.9526666667,388.786,1565.4698470948
2184.6196666667,440.453,1603.3905810398
2307.0756666667,562.909,1693.2665443425
551.302,551.302,404.6253211009
518.335,518.335,380.4293577982
478.339,478.339,351.0744954128
411.639,411.639,302.1203669725
1584.5350708059,381.669,1162.9615198575
3050.109161234,435.579,2238.6122284287
2154.0756666667,409.909,1580.9729663609
3194.9826666667,1450.816,2344.9414067278
1817.8186666667,73.652,1334.1788379205
1844.4856666667,100.319,1353.7509480122
1896.1526666667,151.986,1391.6716819572
2107.1134516658,355.319,1546.5052856262
2297.8156666667,553.649,1686.4702140673
2047.8156666667,303.649,1502.9839755352
1927.8156666667,183.649,1414.9105810398
224.9931154052,216.989,165.1325617653
228.656,228.656,167.8209174312
381.989,381.989,280.3588990826
648.659,648.659,476.08
176.986,176.986,129.8979816514
86.986,86.986,63.8429357798
53.652,53.652,39.3776146789
191.1505338933,163.652,140.2939698299
71.986,71.986,52.8337614679
244.5958297053,175.319,179.519875013
160.319,160.319,117.6653211009
130.319,130.319,95.6469724771
1875.75779984,123.653,1376.7029723596
20.319,20.319,14.9130275229
162.169,162.169,119.0231192661
150.319,150.319,110.3258715596
285.319,285.319,209.408440367
278.656,278.656,204.5181651376
212.739,212.739,156.1387155963
124.406,124.406,91.3071559633
112.87,112.87,82.8403669725
130.319,130.319,95.6469724771
1927.8156666667,183.649,1414.9105810398
1571.949,1571.949,1153.7240366973
175.319,175.319,128.6744954128
190.316,190.316,139.6814678899
20.319,20.319,14.9130275229
151.668,151.668,111.3159633028
293.652,293.652,215.5244036697
1218.7738987874,1086.95,894.5129532385
3619.8908725189,1826.261,2656.8006403808
2658.3626666667,914.196,1951.0918654434
159.304,159.304,116.9203669725
453.959,453.959,333.1809174312
206.455,206.455,151.5266055046
302.976,302.976,222.367706422
387.193,387.193,284.1783486239
305.319,305.319,224.0873394495
357.9209,357.9209,262.6942385321
331.41,331.41,243.2366972477
93.652,93.652,68.735412844
865.426,865.426,635.1750458716
2342.969,2342.969,1719.6102752294
1650.149,1650.149,1211.1185321101
1998.8026666667,254.636,1467.0111314985
86.986,86.986,63.8429357798
256.989,256.989,188.6157798165
193.649,193.649,142.127706422
175.319,175.319,128.6744954128
86.986,86.986,63.8429357798
93.652,93.652,68.735412844
175.319,175.319,128.6744954128
241.986,241.986,177.6044036697
1867.8156666667,123.649,1370.8738837921
1764.4856666667,20.319,1295.035351682
1695.2898233357,86.986,1244.2494116225
509.1523333333,160.319,373.6897859327
724.1493333333,375.316,531.4857492355
241.986,241.986,177.6044036697
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
248.649,248.649,182.4946788991
408.652,408.652,299.9280733945
225.316,225.316,165.3695412844
183.649,183.649,134.7882568807
150.319,150.319,110.3258715596
186.986,186.986,137.2374311927
378.649,378.649,277.9075229358
210.316,210.316,154.3603669725
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
397.17,397.17,291.5009174312
238.656,238.656,175.1603669725
175.319,175.319,128.6744954128
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
93.652,93.652,68.735412844
142.087327654,56.986,104.2842771772
313.649,313.649,230.2011009174
342.736,342.736,251.5493577982
1928.4126666667,184.246,1415.3487461774
132.579,132.579,97.3056880734
242.579,242.579,178.0396330275
305.801138937,287.579,224.4412028895
480.916,480.916,352.9658715596
184.246,184.246,135.2264220183
316.846,316.846,232.5475229358
244.8287673812,235.913,179.6908384449
132.579,132.579,97.3056880734
1928.4126666667,184.246,1415.3487461774
287.579,287.579,211.0671559633
257.579,257.579,189.0488073395
257.739,257.739,189.1662385321
1408.7584245603,116.985,1033.951137292
2578.7574703972,155.319,1892.6660333191
2983.2154789665,258.652,2189.5159478654
1932.8226666667,188.656,1418.5854434251
1831.1526666667,86.986,1343.9652599388
2090.3726666667,346.206,1534.218470948
2124.4856666667,380.319,1559.2555351682
1894.4856666667,150.319,1390.4481957187
2116.1556666667,371.989,1553.1417737003
2072.8186666667,328.652,1521.3348012233
1837.8186666667,93.652,1348.8577370031
1764.4856666667,20.319,1295.035351682
1838.7545666667,94.5879,1349.5446360856
2072.8226666667,328.656,1521.3377370031
175.319,175.319,128.6744954128
210.519,210.519,154.5093577982
174.254,174.254,127.8928440367
104.253,104.253,76.5159633028
86.123,86.123,63.2095412844
189.254,189.254,138.9020183486
592.587,592.587,434.9262385321
409.999,409.999,300.9166972477
245.496,245.496,180.1805504587
134.969,134.969,99.0598165138
367.406,367.406,269.6557798165
462.519,462.519,339.4634862385
368.8147916038,262.456,270.6897553055
2330.5656666667,586.399,1710.506911315
426.399,426.399,312.9533944954
227.876,227.876,167.248440367
301.782,301.782,221.4913761468
340.342,340.342,249.792293578
138.653,138.653,101.7636697248
43.69,43.69,32.0660550459
292.782,292.782,214.8858715596
322.152,322.152,236.4418348624
534.8027922504,510.896,392.515810826
2036.4126666667,292.246,1494.6148012233
177.896,177.896,130.5658715596
133.635,133.635,98.080733945
306.971,306.971,225.2998165138
302.351,302.351,221.9089908257
233.631,233.631,171.472293578
294.392,294.392,216.0675229358
402.566,402.566,295.4612844037
470.892,470.892,345.6088073395
305.912,305.912,224.5225688073
171.3166924151,57.739,125.737021956
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
20.319,20.319,14.9130275229
123.649,123.649,90.751559633
298.656,298.656,219.1970642202
378.659,378.659,277.9148623853
186.986,186.986,137.2374311927
1851.1526666667,106.986,1358.6441590214
1957.8226666667,213.656,1436.9340672783
538.6184131135,71.986,395.3162665053
524.1523333333,175.319,384.6989602446
420.8193333333,71.986,308.8582262997
90.319,90.319,66.2891743119
163.652,163.652,120.111559633
250.316,250.316,183.7181651376
295.322,295.322,216.7500917431
271.982,271.982,199.6198165138
156.982,156.982,115.216146789
53.652,53.652,39.3776146789
90.319,90.319,66.2891743119
163.652,163.652,120.111559633
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
365.319,365.319,268.1240366972
196.989,196.989,144.5790825688
130.319,130.319,95.6469724771
78.077,78.077,57.3042201835
108.335,108.335,79.5119266055
135.319,135.319,99.3166972477
365.319,365.319,268.1240366972
833.7802610757,231.982,611.9488154684
2147.9292616424,163.652,1576.4618434073
1834.4856666667,90.319,1346.411498471
1797.8186666667,53.652,1319.4999388379
1909.9026666667,165.736,1401.7634250765
3097.3661394692,502.823,2273.2962491517
3231.7267406314,211.986,2371.9095344084
1764.4856666667,20.319,1295.035351682
1894.4856666667,150.319,1390.4481957187
2029.4879566625,243.652,1489.5324452569
1932.5659596514,156.982,1418.3970346065
1958.3234215058,211.989,1437.3015937657
1874.4856666667,130.319,1375.7692966361
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
2049.4826666667,305.316,1504.2074617737
365.319,365.319,268.1240366972
168.652,168.652,123.7812844037
126.985,126.985,93.2
206.899,206.899,151.8524770642
256.5812115277,190.466,188.3164855249
334.679,334.679,245.6359633028
325.799,325.799,239.1185321101
377.969,377.969,277.408440367
282.866,282.866,207.6080733945
157.386,157.386,115.5126605505
53.652,53.652,39.3776146789
190.316,190.316,139.6814678899
308.649,308.649,226.5313761468
105.319,105.319,77.2983486239
1764.4856666667,20.319,1295.035351682
341.982,341.982,250.9959633028
381.982,381.982,280.3537614679
2523.649,2523.649,1852.2194495413
170.24,170.24,124.9467889908
131.841,131.841,96.7640366972
282.7,282.7,207.4862385321
344.687,344.687,252.9812844037
358.652,358.652,263.2308256881
215.322,215.322,158.0344954128
386.986,386.986,284.0264220183
1781.3286666667,37.162,1307.3971865444
201.566,201.566,147.9383486239
286.093,286.093,209.9765137615
324.949,324.949,238.4946788991
341.246,341.246,250.4557798165
416.736,416.736,305.8612844037
306.736,306.736,225.1273394495
349.899,349.899,256.8066055046
217.956,217.956,159.967706422
395.626,395.626,290.367706422
569.956,569.956,418.3163302752
2272.2226666667,528.056,1667.6863608563
324.906,324.906,238.4631192661
277.542,277.542,203.7005504587
236.232,236.232,173.3812844037
396.236,396.236,290.815412844
382.009,382.009,280.3735779817
551.269,551.269,404.6011009174
588.359,588.359,431.8231192661
505.139,505.139,370.7442201835
394.562,394.562,289.5867889908
2190.8956666667,446.729,1607.9968195719
544.199,544.199,399.4121100917
550.859,550.859,404.3001834862
379.799,379.799,278.751559633
237.259,237.259,174.1350458716
109.192,109.192,80.1409174312
35.499,35.499,26.0543119266
146.989,146.989,107.8818348624
83.652,83.652,61.3959633028
1992.8226666667,248.656,1462.6221406728
1992.8156666667,248.649,1462.6170030581
1572.4329140085,123.649,1154.079202942
435.8193333333,86.986,319.8674006116
369.1523333333,20.319,270.9374923547
20.319,20.319,14.9130275229
296.989,296.989,217.9735779817
401.989,401.989,295.0377981651
256.979,256.979,188.608440367
20.319,20.319,14.9130275229
23.0650381858,20.319,16.9284683932
146.986,146.986,107.8796330275
154.039,154.039,113.056146789
173.649,173.649,127.4488073395
225.319,225.319,165.3717431193
160.319,160.319,117.6653211009
256.989,256.989,188.6157798165
198.649,198.649,145.7974311927
175.319,175.319,128.6744954128
71.986,71.986,52.8337614679
20.319,20.319,14.9130275229
198.756,198.756,145.8759633028
254.636,254.636,186.8888073395
394.632,394.632,289.6381651376
591.299,591.299,433.9809174312
342.969,342.969,251.7203669725
239.636,239.636,175.8796330275
256.059,256.059,187.9332110092
187.969,187.969,137.9588990826
451.299,451.299,331.2286238532
400.762,400.762,294.1372477064
507.969,507.969,372.8212844037
377.435,377.435,277.0165137615
517.432,517.432,379.7666055046
412.972,412.972,303.0987155963
2103.2625694239,306.303,1543.6789500359
2122.1356666667,377.969,1557.530764526
187.969,187.969,137.9588990826
107.70402816,85.665,79.0488280073
300.316,300.316,220.415412844
285.319,285.319,209.408440367
218.5557448531,71.986,160.4078861307
20.319,20.319,14.9130275229
53.652,53.652,39.3776146789
1948.8826666667,204.716,1430.3725993884
283.649,283.649,208.1827522936
20.319,20.319,14.9130275229
115.851,115.851,85.0282568807
285.851,285.851,209.7988990826
891.8636413582,871.986,654.5788193455
1785.528,1785.528,1310.4792660551
433.145,433.145,317.904587156
1483.113286701,346.982,1088.5235131751
2329.1079872304,260.322,1709.437054848
1867.8156666667,123.649,1370.8738837921
1972.9018835539,170.319,1448.0013824249
1814.4856666667,70.319,1331.7325993884
2096.1526666667,351.986,1538.4606727829
2102.8156666667,358.649,1543.3509480122
2136.1556666667,391.989,1567.8206727829
1991.1486666667,246.982,1461.3935168196
183.649,183.649,134.7882568807
150.319,150.319,110.3258715596
265.739,265.739,195.0377981651
326.041,326.041,239.296146789
283.0714134489,215.426,207.7588355588
263.335,263.335,193.2733944954
336.624,336.624,247.0634862385
356.322,356.322,261.520733945
98.537,98.537,72.320733945
2737.1895666667,993.0229,2008.946470948
915.319,915.319,671.7937614679
86.986,86.986,63.8429357798
86.986,86.986,63.8429357798
253.017,253.017,185.7005504587
406.529,406.529,298.3699082569
724.389,724.389,531.6616513761
633.158700173,567.559,464.7036331545
2074.3786666667,330.212,1522.4797553517
2035.4486053005,254.636,1493.9072332481
290.292,290.292,213.0583486239
519.779,519.779,381.4891743119
519.779,519.779,381.4891743119
599.786,599.786,440.2099082569
429.149,429.149,314.9717431193
89.304,89.304,65.5442201835
86.986,86.986,63.8429357798
90.433,90.433,66.3728440367
462.346,462.346,339.3365137615
397.526,397.526,291.7622018349
126.985,126.985,93.2
133.649,133.649,98.0910091743
100.319,100.319,73.6286238532
240.322,240.322,176.3831192661
328.649,328.649,241.2102752294
178.656,178.656,131.1236697248
1844.4856666667,100.319,1353.7509480122
1797.8186666667,53.652,1319.4999388379
2072.2095161932,387.862,1520.887718307
787.6033333333,438.77,578.0574923547
258.766,258.766,189.92
397.103,397.103,291.4517431193
186.986,186.986,137.2374311927
150.319,150.319,110.3258715596
201.986,201.986,148.2466055046
328.649,328.649,241.2102752294
138.653,138.653,101.7636697248
53.652,53.652,39.3776146789
373.659,373.659,274.2451376147
496.989,496.989,364.7625688073
436.989,436.989,320.7258715596
425.319,425.319,312.160733945
241.475,241.475,177.2293577982
53.652,53.652,39.3776146789
196.986,196.986,144.5768807339
245.319,245.319,180.0506422018
258.652,258.652,189.8363302752
300.319,300.319,220.4176146789
136.989,136.989,100.5423853211
70.319,70.319,51.6102752294
190.7834425679,173.649,140.024545004
440.5034471349,422.849,323.3052823008
221.718,221.718,162.7288073395
1064.7381135629,103.652,781.4591659177
1797.8186666667,53.652,1319.4999388379
1764.4856666667,20.319,1295.035351682
2057.8156666667,313.649,1510.3234250765
2163.9216666667,419.755,1588.1993883792
1981.1346666667,236.968,1454.0437920489
1951.1346666667,206.968,1432.0254434251
185.301,185.301,136.000733945
209.053,209.053,153.4333944954
1172.2939037523,292.587,860.3991954145
2133.2738324592,322.59,1565.7055651076
1958.0196666667,213.853,1437.0786544343
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
4297.8186666667,2553.652,3154.362324159
2724.1690527678,2605.319,1999.3901304718
2741.986,2741.986,2012.4667889908
2875.316,2875.316,2110.3236697248
2626.985,2626.985,1928.0623853211
2580.8663882971,1720.352,1894.2138629704
2242.1655639075,71.986,1645.6261019505
1919.4856666667,175.319,1408.7968195719
2531.9412225052,186.989,1858.3054844075
2001.1556666667,256.989,1468.7381039755
1951.7556666667,207.589,1432.4812232416
1836.9086666667,92.742,1348.1898470948
1832.4366877549,86.986,1344.9076607376
1797.8186666667,53.652,1319.4999388379
1834.4856666667,90.319,1346.411498471
2120.0166666667,375.85,1555.9755351682
526.8619833544,504.439,386.6876942051
357.1319833544,334.709,262.1152171408
259.706,259.706,190.6099082569
366.186,366.186,268.7603669725
267.2640806136,229.519,196.1571233861
277.926,277.926,203.9823853211
441.299,441.299,323.8891743119
632.1325290328,618.719,463.9504800241
665.906,665.906,488.7383486239
856.229,856.229,628.4249541284
631.718,631.718,463.6462385321
422.742,422.742,310.2693577982
403.4401891626,383.652,296.1028911285
200.319,200.319,147.0231192661
1873.8506666667,129.684,1375.3032415902
319.289,319.289,234.3405504587
342.703,342.703,251.5251376147
536.698,536.698,393.9067889908
404.76,404.76,297.071559633
446.779,446.779,327.9111926606
389.259,389.259,285.6946788991
306.779,306.779,225.1588990826
305.116,305.116,223.9383486239
557.432,557.432,409.1244036697
527.472,527.472,387.135412844
413.572,413.572,303.5390825688
2220.2886666667,476.122,1629.5696636086
337.929,337.929,248.0212844037
399.863,399.863,293.4774311927
478.729,478.729,351.360733945
446.9516335834,420.396,328.037896208
213.729,213.729,156.8653211009
407.066,407.066,298.7640366972
168.139,168.139,123.4047706422
101.472,101.472,74.4748623853
101.472,101.472,74.4748623853
1955.6386666667,211.472,1435.3311314985
344.809,344.809,253.0708256881
279.621,279.621,205.2264220183
1849.4856666667,105.319,1357.4206727829
1891.1556666667,146.989,1388.0041590214
479.1662260735,56.986,351.6816338154
513.6453333333,164.812,376.9874006116
241.986,241.986,177.6044036697
237.6679767095,190.316,174.4352122638
53.652,53.652,39.3776146789
217.742,217.742,159.8106422018
602.576,602.576,442.2576146789
305.912,305.912,224.5225688073
165.912,165.912,121.7702752294
199.246,199.246,146.2355963303
132.579,132.579,97.3056880734
